Brand,Seller SKU,Product Name,Status,MP SKU ID,MP ITEM ID,Quantity
Banana Republic,1200047691776_DELETED_2025-11-07_08-40-11,"9"" Slim Core Temp Short",deleted,1172090,498033,0
Banana Republic,1200024183096_DELETED_2025-11-07_08-36-45,Slim LUXE Traveler Dark Wash Jean,deleted,1172091,498034,0
Banana Republic,1200024183119_DELETED_2025-11-07_08-36-45,Slim LUXE Traveler Dark Wash Jean,deleted,1172092,498034,0
Banana Republic,1200024183133_DELETED_2025-11-07_08-36-45,Slim LUXE Traveler Dark Wash Jean,deleted,1172093,498034,0
Banana Republic,1200024183164_DELETED_2025-11-07_08-36-45,Slim LUXE Traveler Dark Wash Jean,deleted,1172094,498034,0
Banana Republic,1200024183195_DELETED_2025-11-07_08-36-45,Slim LUXE Traveler Dark Wash Jean,deleted,1172095,498034,0
Banana Republic,1200024183249_DELETED_2025-11-07_08-36-45,Slim LUXE Traveler Dark Wash Jean,deleted,1172096,498034,0
Banana Republic,1420005036214_DELETED_2025-11-07_08-36-46,Luxury-Touch Polo,deleted,1172105,498037,0
Banana Republic,1420005036221_DELETED_2025-11-07_08-36-46,Luxury-Touch Polo,deleted,1172106,498037,0
Banana Republic,1420005036238_DELETED_2025-11-07_08-36-46,Luxury-Touch Polo,deleted,1172107,498037,0
Banana Republic,1420005036245_DELETED_2025-11-07_08-36-46,Luxury-Touch Polo,deleted,1172108,498037,0
Banana Republic,1420005036207_DELETED_2025-11-07_08-36-46,Luxury-Touch Polo,deleted,1328939,498037,0
Banana Republic,1420005036368_DELETED_2025-11-07_08-40-12,Luxury-Touch Polo,deleted,1172097,498035,0
Banana Republic,1420005036375_DELETED_2025-11-07_08-40-12,Luxury-Touch Polo,deleted,1172098,498035,0
Banana Republic,1420005036382_DELETED_2025-11-07_08-40-12,Luxury-Touch Polo,deleted,1172099,498035,0
Banana Republic,1420005036399_DELETED_2025-11-07_08-40-12,Luxury-Touch Polo,deleted,1172100,498035,0
Banana Republic,1420005036351_DELETED_2025-11-07_08-40-12,Luxury-Touch Polo,deleted,1328941,498035,0
Banana Republic,1420005036313_DELETED_2025-11-07_08-40-12,Luxury-Touch Polo,deleted,1172101,498036,0
Banana Republic,1420005036320_DELETED_2025-11-07_08-40-12,Luxury-Touch Polo,deleted,1172102,498036,0
Banana Republic,1420005036337_DELETED_2025-11-07_08-40-12,Luxury-Touch Polo,deleted,1172103,498036,0
Banana Republic,1420005036344_DELETED_2025-11-07_08-40-12,Luxury-Touch Polo,deleted,1172104,498036,0
Banana Republic,1420005036306_DELETED_2025-11-07_08-40-12,Luxury-Touch Polo,deleted,1328938,498036,0
Banana Republic,1200027905053_DELETED_2025-11-07_08-40-13,Luxury-Touch Performance Golf Polo,deleted,1172109,498038,0
Banana Republic,1200026642003_DELETED_2025-11-07_08-40-13,Luxury-Touch Performance Golf Polo,deleted,1173189,498038,0
Banana Republic,1200026642010_DELETED_2025-11-07_08-40-13,Luxury-Touch Performance Golf Polo,deleted,1173190,498038,0
Banana Republic,1200026642027_DELETED_2025-11-07_08-40-13,Luxury-Touch Performance Golf Polo,deleted,1173191,498038,0
